Date_Time,amount_consumed,latency_to_consumption,Type,Frame
2026-05-27 14:19:43.041007,,,start,0
2026-05-27 14:19:43.042612,,,start,0
2026-05-27 14:19:45.887233,,,eat,22
2026-05-27 14:21:27.755742,,,start,1033
2026-05-27 14:21:32.455757,,,eat,1080
2026-05-27 14:23:09.751614,,,start,2046
2026-05-27 14:23:13.986704,,,eat,2088
2026-05-27 14:27:05.150684,,,start,4383
2026-05-27 14:27:21.130305,,,eat,4542
2026-05-27 14:29:21.114278,,,start,5733
2026-05-27 14:29:22.349985,,,exit,5746
2026-05-27 14:29:23.941540,,,block_end,5761
2026-05-27 14:34:47.111512,,,imaging_stop,8961
2026-05-27 14:47:59.961016,,,block_start,0
2026-05-27 14:48:03.230813,,,start,0
2026-05-27 14:48:07.839317,,,exit,0
2026-05-27 14:48:09.435290,,,block_end,0
2026-05-27 14:48:09.465282,,,imaging_stop,0
2026-05-27 14:49:19.828887,,,initialize,0
2026-05-27 14:58:57.074677,,,block_start,0
2026-05-27 14:59:02.371858,,,start,35
2026-05-27 14:59:31.141244,,,eat,320
2026-05-27 15:00:32.451720,,,start,929
2026-05-27 15:00:37.498101,,,drink,979
2026-05-27 15:00:40.986672,,,start,1014
2026-05-27 15:00:49.717591,,,eat,1101
2026-05-27 15:06:43.460517,,,start,4613
2026-05-27 15:06:49.144381,,,eat,4670
2026-05-27 15:09:29.835738,,,start,6265
2026-05-27 15:09:33.461950,,,eat,6301
2026-05-27 15:12:25.150349,,,start,8006
2026-05-27 15:12:30.373366,,,eat,8058
2026-05-27 15:14:11.973107,,,start,9067
2026-05-27 15:14:19.851186,,,eat,9145
