Date_Time,amount_consumed,latency_to_consumption,Type
2026-04-27 12:51:19.091132,,,start
2026-04-27 12:51:19.092149,,,drink
2026-04-27 12:51:19.093139,,,start
2026-04-27 12:51:19.094118,,,drink
2026-04-27 12:51:19.095073,,,start
2026-04-27 12:51:19.096125,,,drink
2026-04-27 12:51:19.097154,,,start
2026-04-27 12:51:19.098649,,,drink
2026-04-27 12:51:19.100146,,,start
2026-04-27 12:51:19.101846,,,drink
2026-04-27 12:51:19.103236,,,start
2026-04-27 12:51:19.104547,,,drink
2026-04-27 12:51:19.105637,,,start
2026-04-27 12:51:19.106701,,,drink
2026-04-27 12:51:19.107733,,,start
2026-04-27 12:51:19.109497,,,drink
2026-04-27 12:51:19.110724,,,start
2026-04-27 12:51:19.111828,,,drink
2026-04-27 12:51:19.112863,,,start
2026-04-27 12:51:19.113930,,,drink
2026-04-27 12:51:19.115387,,,start
2026-04-27 12:51:19.116905,,,drink
2026-04-27 12:51:19.118473,,,start
2026-04-27 12:51:19.120208,,,drink
2026-04-27 12:51:19.121505,,,start
2026-04-27 12:51:19.122620,,,drink
2026-04-27 12:51:19.123687,,,start
2026-04-27 12:51:19.124757,,,drink
2026-04-27 12:51:19.125760,,,start
2026-04-27 12:51:19.126777,,,drink
2026-04-27 12:51:19.127781,,,start
2026-04-27 12:51:19.128796,,,drink
2026-04-27 12:51:19.129768,,,start
2026-04-27 12:51:19.130970,,,drink
2026-04-27 12:51:19.132378,,,start
2026-04-27 12:51:19.134212,,,drink
2026-04-27 12:51:19.135759,,,start
2026-04-27 12:51:19.137011,,,drink
2026-04-27 12:51:19.138088,,,start
2026-04-27 12:51:19.139887,,,drink
2026-04-27 12:51:19.141126,,,start
2026-04-27 12:51:19.142208,,,drink
2026-04-27 12:51:19.143230,,,start
2026-04-27 12:51:19.144329,,,drink
2026-04-27 12:51:19.145365,,,start
2026-04-27 12:51:19.146387,,,drink
2026-04-27 12:51:19.147568,,,start
2026-04-27 12:51:19.149040,,,drink
2026-04-27 12:51:19.150630,,,start
2026-04-27 12:51:19.152224,,,drink
2026-04-27 12:51:19.153454,,,start
2026-04-27 12:51:19.154562,,,drink
2026-04-27 12:51:19.155584,,,start
2026-04-27 12:51:19.156636,,,drink
2026-04-27 12:51:19.157623,,,start
2026-04-27 12:51:19.158605,,,drink
2026-04-27 12:51:19.159558,,,start
2026-04-27 12:51:19.160544,,,drink
2026-04-27 12:51:19.161479,,,start
2026-04-27 12:51:19.162419,,,drink
2026-04-27 12:51:19.163335,,,start
2026-04-27 12:51:19.164706,,,drink
2026-04-27 12:51:19.165967,,,start
2026-04-27 12:51:19.167561,,,drink
2026-04-27 12:51:19.169538,,,start
2026-04-27 12:51:19.171251,,,drink
2026-04-27 12:51:19.172401,,,start
2026-04-27 12:51:19.173432,,,drink
2026-04-27 12:51:19.174390,,,start
2026-04-27 12:51:19.175340,,,drink
2026-04-27 12:51:19.176298,,,start
2026-04-27 12:51:19.177244,,,drink
2026-04-27 12:51:19.178163,,,start
2026-04-27 12:51:19.179099,,,drink
2026-04-27 12:51:19.180048,,,start
2026-04-27 12:51:19.181438,,,drink
2026-04-27 12:51:19.182684,,,start
2026-04-27 12:51:19.184386,,,drink
2026-04-27 12:51:19.185984,,,start
2026-04-27 12:51:19.187414,,,drink
2026-04-27 12:51:19.188590,,,start
2026-04-27 12:51:19.189651,,,drink
2026-04-27 12:51:19.190663,,,start
2026-04-27 12:51:19.191695,,,drink
2026-04-27 12:51:19.192705,,,start
2026-04-27 12:51:19.193681,,,drink
2026-04-27 12:51:19.194618,,,start
2026-04-27 12:51:19.195551,,,drink
2026-04-27 12:51:19.196511,,,start
2026-04-27 12:51:40.479583,,,exit
2026-04-27 12:51:41.561439,,,block_end
2026-04-27 12:51:47.190694,,,block_start
2026-04-27 12:51:50.611960,,,start
2026-04-27 12:51:50.613564,,,start
2026-04-27 12:51:58.370651,,,drink
2026-04-27 12:52:01.393089,,,start
2026-04-27 12:52:10.877642,,,eat
2026-04-27 12:52:24.562839,,,start
2026-04-27 12:52:34.222061,,,exit
2026-04-27 12:52:35.806903,,,block_end
2026-04-27 12:53:18.008094,,,block_start
2026-04-27 12:53:19.691327,,,start
2026-04-27 12:53:19.695003,,,start
2026-04-27 12:53:22.024924,,,exit
2026-04-27 12:53:23.608895,,,block_end
2026-04-27 12:53:28.735611,,,block_start
2026-04-27 12:53:30.180023,,,start
2026-04-27 12:53:30.181539,,,start
2026-04-27 12:53:33.621399,,,exit
2026-04-27 12:53:35.214902,,,block_end
2026-04-27 12:53:39.840444,,,block_start
